סמל רשות,מספר סידורי,שם רשות מקומית,שטח שיפוט (דונם),שטח תפוס על ידי לוחות סולאריים (דונם),מספר מבנים,שטח גגות כולל (דונם),שטח פוטנציאל שנמצא מתאים לסולארי (דונם),שטח לא פנוי (דונם),הספק מותקן מוערך קיים (MW),אחוז מימוש,הספק פוטנציאל מוערך (MW),סיווג שימוש,הערות
2500,3,נשר,12945.5,0.1,67,36.8,20.4,0.1,0,0.5,2.9,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
2500,3,נשר,12945.5,1.3,29,15.2,5.9,1.3,0.2,18.3,0.8,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
2500,3,נשר,12945.5,1.1,864,285.1,101.1,4.8,0.2,1.1,14.4,מגורים,usg code is main usage
2500,3,נשר,12945.5,0.8,450,108,41.4,0,0.1,2,5.9,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
2500,3,נשר,12945.5,0.3,255,93.4,36.3,0.2,0,0.7,5.2,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
2500,3,נשר,12945.5,0,123,59.6,18.4,2.4,0,0,2.6,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
2500,3,נשר,12945.5,0,36,24,5,2.2,0,0,0.7,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
2500,3,נשר,12945.5,5,98,116,75.9,3.5,0.7,6.2,10.8,תעשייה,usg code is main usage
2500,3,נשר,12945.5,0,7,2.8,1.5,0,0,0,0.2,תשתיות ומתקנים הנדסיים,usg code is main usage
2500,3,נשר,12945.5,19.5,105,140.6,72.6,18.6,2.8,21.2,10.4,"מסחר, משרדים ותיירות",usg code is main usage
2500,3,נשר,12945.5,0,0,0,0,0,0,0,0,חקלאות,usg code is main usage
2500,3,נשר,12945.5,0.1,22,6.6,3,0,0,2.1,0.4,אחר,usg code is main usage
5552,4,מעלה יוסף,93227.6,1,41,12.7,5.6,0.8,0.1,15.1,0.8,ציבורי,usg code is main usage
5552,4,מעלה יוסף,93227.6,0,0,0,0,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,0,4,2,1.2,0,0,0,0.2,תחבורה,"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,0.1,26,6.5,3.2,0,0,3.1,0.5,שירותי דת,"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,0.9,4,2.5,0.5,0.8,0.1,63.8,0.1,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,0,7,1.6,0.7,0,0,0.5,0.1,רפואה,"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,2.9,181,44.3,20,1.6,0.4,12.6,2.9,רשות מקומית,usg code is main usage
5552,4,מעלה יוסף,93227.6,1.5,131,30.2,14,0.7,0.2,9.8,2,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,1.4,50,14.2,6,0.9,0.2,18.4,0.9,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,45.6,2916,638.4,291.7,11,6.5,13.5,41.7,מגורים,usg code is main usage
5552,4,מעלה יוסף,93227.6,44.2,2813,609.1,277.2,10.5,6.3,13.7,39.6,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,1.4,77,21.8,10.5,0.5,0.2,11.8,1.5,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,0,26,7.4,3.9,0,0,0,0.6,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
5552,4,מעלה יוסף,93227.6,17.3,42,57.9,28.7,13.7,2.5,37.6,4.1,תעשייה,usg code is main usage
5552,4,מעלה יוסף,93227.6,0,4,0.9,0.4,0,0,0,0.1,תשתיות ומתקנים הנדסיים,usg code is main usage
5552,4,מעלה יוסף,93227.6,1.8,82,26.2,14.2,1.6,0.3,11.5,2,"מסחר, משרדים ותיירות",usg code is main usage
5552,4,מעלה יוסף,93227.6,141.3,1083,519,242.8,69.9,20.2,36.8,34.7,חקלאות,usg code is main usage
5552,4,מעלה יוסף,93227.6,6.6,86,26.4,12.7,2.9,0.9,34,1.8,אחר,usg code is main usage
518,5,מעיליא,2124.5,0.5,5,1.9,0.9,0,0.1,35,0.1,ציבורי,usg code is main usage
518,5,מעיליא,2124.5,0,0,0,0,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,0.4,0,0,0,0,0.1,100,0,תחבורה,"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,0,3,1.4,0.7,0,0,0,0.1,שירותי דת,"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,0.1,2,0.4,0.2,0,0,36.7,0,רפואה,"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,1.6,22,10.4,4.8,1.4,0.2,25,0.7,רשות מקומית,usg code is main usage
518,5,מעיליא,2124.5,1.4,18,9,3.9,1.4,0.2,25.8,0.6,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,0.2,4,1.5,0.8,0,0,21.1,0.1,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,4.2,558,117.3,50.7,0.8,0.6,7.7,7.2,מגורים,usg code is main usage
518,5,מעיליא,2124.5,3.3,503,104.2,45.5,0.7,0.5,6.8,6.5,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,0.9,52,12.1,4.8,0.1,0.1,15.7,0.7,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,0,3,1,0.4,0,0,0,0.1,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
518,5,מעיליא,2124.5,2.6,23,13.3,6.7,1.6,0.4,28.1,1,תעשייה,usg code is main usage
518,5,מעיליא,2124.5,0,2,0.3,0.1,0,0,0,0,תשתיות ומתקנים הנדסיים,usg code is main usage
518,5,מעיליא,2124.5,0.4,47,10.9,4.8,0.2,0.1,7,0.7,"מסחר, משרדים ותיירות",usg code is main usage
518,5,מעיליא,2124.5,0.4,5,4,2.7,0,0.1,11.6,0.4,חקלאות,usg code is main usage
518,5,מעיליא,2124.5,0.4,6,1.1,0.4,0,0.1,50.6,0.1,אחר,usg code is main usage
3557,6,קדומים,3490.9,0.7,31,8.2,3.2,0.7,0.1,18.7,0.5,ציבורי,usg code is main usage
3557,6,קדומים,3490.9,0,6,1,0.4,0,0,0,0.1,ממשלתי,"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,0,3,0.4,0.2,0,0,0,0,תחבורה,"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,0.7,15,5.8,2.1,0.7,0.1,25.8,0.3,שירותי דת,"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,0,2,0.4,0.2,0,0,1.2,0,רפואה,"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,1.7,76,26.4,12.7,1,0.2,12,1.8,רשות מקומית,usg code is main usage
3557,6,קדומים,3490.9,1.5,45,15.4,6.8,0.9,0.2,17.9,1,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,0.2,31,10.9,5.9,0.1,0,3.9,0.8,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,2.8,534,94.2,38.6,0.6,0.4,6.7,5.5,מגורים,usg code is main usage
3557,6,קדומים,3490.9,2.6,511,89,36.6,0.5,0.4,6.5,5.2,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,0.2,23,5.2,2,0.1,0,9.9,0.3,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,0,0,0,0,0,0,0,0,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
3557,6,קדומים,3490.9,0,2,1.6,1.1,0,0,0,0.2,תעשייה,usg code is main usage
3557,6,קדומים,3490.9,0,5,3,2.1,0,0,0,0.3,תשתיות ומתקנים הנדסיים,usg code is main usage
3557,6,קדומים,3490.9,0.1,9,1.9,1,0,0,12.5,0.1,"מסחר, משרדים ותיירות",usg code is main usage
3557,6,קדומים,3490.9,0,0,0,0,0,0,0,0,חקלאות,usg code is main usage
3557,6,קדומים,3490.9,0.7,90,14.8,6.1,0.2,0.1,9.6,0.9,אחר,usg code is main usage
7900,7,פתח תקווה,35861.6,6,520,351.2,165.7,6.9,0.9,3.5,23.7,ציבורי,usg code is main usage
7900,7,פתח תקווה,35861.6,0,40,33.6,15.9,0.5,0,0.1,2.3,ממשלתי,"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,2.2,86,37.5,21.8,1.2,0.3,9.2,3.1,תחבורה,"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,1,3,3.7,1.2,1,0.1,44.9,0.2,אקדמיה,"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,1.8,239,139.2,68.4,1.9,0.3,2.5,9.8,שירותי דת,"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,0.3,10,7.3,3.1,0.4,0,9.1,0.4,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,0.7,79,91.5,39.8,1.1,0.1,1.8,5.7,רפואה,"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,9.3,1015,554.2,266.4,11.8,1.3,3.4,38.1,רשות מקומית,usg code is main usage
7900,7,פתח תקווה,35861.6,5.3,824,399.6,188.1,7.2,0.8,2.7,26.9,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,4,183,152.4,77.5,4.7,0.6,4.9,11.1,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,9.2,6733,2212.1,632.5,112.7,1.3,1.4,90.4,מגורים,usg code is main usage
7900,7,פתח תקווה,35861.6,7,4005,1051.4,372.4,27.8,1,1.8,53.2,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,2.2,1394,510.8,146.5,35.4,0.3,1.5,20.9,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,0,1038,443.7,80.2,32.8,0,0,11.5,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,0,296,206.2,33.5,16.7,0,0,4.8,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
7900,7,פתח תקווה,35861.6,50.6,556,603.3,311.3,44.8,7.2,14,44.5,תעשייה,usg code is main usage
7900,7,פתח תקווה,35861.6,0,6,4.6,2.8,0,0,0,0.4,תשתיות ומתקנים הנדסיים,usg code is main usage
7900,7,פתח תקווה,35861.6,40.5,975,768.7,354.5,43.7,5.8,10.2,50.6,"מסחר, משרדים ותיירות",usg code is main usage
7900,7,פתח תקווה,35861.6,3.7,341,181.3,36,13.7,0.5,9.2,5.1,חקלאות,usg code is main usage
7900,7,פתח תקווה,35861.6,1,239,102.6,42.9,4,0.1,2.3,6.1,אחר,usg code is main usage
5513,8,מגידו,172670.7,0.5,68,22.8,10.8,0.5,0.1,4.8,1.5,ציבורי,usg code is main usage
5513,8,מגידו,172670.7,0,3,1.1,0.6,0,0,0,0.1,ממשלתי,"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,0.1,23,7,3.6,0.1,0,1.5,0.5,תחבורה,"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,0,6,1.9,0.9,0,0,3.6,0.1,שירותי דת,"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,0,18,6.1,3,0,0,0,0.4,רפואה,"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,7.2,261,106.6,50.1,5,1,12.6,7.2,רשות מקומית,usg code is main usage
5513,8,מגידו,172670.7,4.3,194,78.9,37.7,2.8,0.6,10.2,5.4,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,2.9,66,27.7,12.4,2.3,0.4,19.2,1.8,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,24.4,2399,627.4,271.6,11.4,3.5,8.2,38.8,מגורים,usg code is main usage
5513,8,מגידו,172670.7,24.2,2387,624.6,270.7,11.3,3.5,8.2,38.7,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,0.2,12,2.7,0.9,0,0,14.6,0.1,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,0,0,0,0,0,0,0,0,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
5513,8,מגידו,172670.7,27.9,118,129.4,64.5,20.9,4,30.2,9.2,תעשייה,usg code is main usage
5513,8,מגידו,172670.7,0,4,1.1,0.6,0,0,0,0.1,תשתיות ומתקנים הנדסיים,usg code is main usage
5513,8,מגידו,172670.7,7.4,72,45.4,24.3,3.2,1.1,23.4,3.5,"מסחר, משרדים ותיירות",usg code is main usage
5513,8,מגידו,172670.7,96.3,148,262.4,99.2,81.2,13.8,49.2,14.2,חקלאות,usg code is main usage
5513,8,מגידו,172670.7,11.9,66,45.4,18.4,9.7,1.7,39.3,2.6,אחר,usg code is main usage
5502,9,מרום הגליל,178027.9,1,94,27.9,13,1,0.1,7.3,1.9,ציבורי,usg code is main usage
5502,9,מרום הגליל,178027.9,0,3,0.4,0.2,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,0,8,2.6,1.6,0,0,0,0.2,תחבורה,"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,0,2,0.8,0.3,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,1,59,19.5,9,1,0.1,10.3,1.3,שירותי דת,"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,0,12,2.7,1.2,0,0,0,0.2,רפואה,"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,9.9,229,75.3,34.7,5.8,1.4,22.3,5,רשות מקומית,usg code is main usage
5502,9,מרום הגליל,178027.9,6.1,160,50.7,23.5,3.6,0.9,20.6,3.4,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,3.8,69,24.6,11.2,2.2,0.5,25.6,1.6,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,33.9,3681,813.4,357.6,11.2,4.8,8.7,51.1,מגורים,usg code is main usage
5502,9,מרום הגליל,178027.9,33.2,3596,793.4,350,10.6,4.7,8.7,50,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,0.7,84,19.9,7.6,0.6,0.1,8.9,1.1,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,0,1,0.1,0,0,0,0,0,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
5502,9,מרום הגליל,178027.9,32.4,110,135.1,67.9,23.8,4.6,32.3,9.7,תעשייה,usg code is main usage
5502,9,מרום הגליל,178027.9,0,12,4.3,2.7,0,0,0,0.4,תשתיות ומתקנים הנדסיים,usg code is main usage
5502,9,מרום הגליל,178027.9,3.9,139,40.3,18,2.6,0.6,17.8,2.6,"מסחר, משרדים ותיירות",usg code is main usage
5502,9,מרום הגליל,178027.9,65.9,738,401.2,218.6,34.8,9.4,23.2,31.2,חקלאות,usg code is main usage
5502,9,מרום הגליל,178027.9,3.3,208,59.7,32.3,1.2,0.5,9.2,4.6,אחר,usg code is main usage
1295,10,יאנוח - ג'ת,13555,0.1,7,2.1,0.9,0.1,0,11.4,0.1,ציבורי,usg code is main usage
1295,10,יאנוח - ג'ת,13555,0,0,0,0,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,0.1,2,0.9,0.4,0.1,0,23,0.1,תחבורה,"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,0,3,0.6,0.2,0,0,0,0,שירותי דת,"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,0,2,0.6,0.3,0,0,0,0,רפואה,"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,1,38,21.2,11.4,1,0.1,8,1.6,רשות מקומית,usg code is main usage
1295,10,יאנוח - ג'ת,13555,1,22,13,6.8,1,0.1,12.7,1,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,0,16,8.2,4.6,0,0,0,0.7,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,8,1240,274.8,120.7,2.9,1.1,6.2,17.2,מגורים,usg code is main usage
1295,10,יאנוח - ג'ת,13555,7.1,1100,236.4,104.7,2.5,1,6.4,15,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,0.9,138,37.4,15.5,0.4,0.1,5.2,2.2,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,0,2,1,0.5,0,0,0,0.1,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
1295,10,יאנוח - ג'ת,13555,0.2,3,1.8,1.1,0,0,16.8,0.2,תעשייה,usg code is main usage
1295,10,יאנוח - ג'ת,13555,0,0,0,0,0,0,0,0,תשתיות ומתקנים הנדסיים,usg code is main usage
1295,10,יאנוח - ג'ת,13555,0.7,36,10.9,5.2,0.7,0.1,12.1,0.7,"מסחר, משרדים ותיירות",usg code is main usage
1295,10,יאנוח - ג'ת,13555,0.1,18,3.5,1.4,0,0,4.2,0.2,חקלאות,usg code is main usage
1295,10,יאנוח - ג'ת,13555,1.4,78,17.1,7.7,0.1,0.2,15.7,1.1,אחר,usg code is main usage
1161,11,רהט,33481.5,0.2,49,25.4,13.5,0.3,0,1.6,1.9,ציבורי,usg code is main usage
1161,11,רהט,33481.5,0,0,0,0,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,0.2,4,1,0.3,0.2,0,38.9,0,תחבורה,"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,0,19,11.1,5.7,0,0,0.1,0.8,שירותי דת,"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,0,3,1.4,0.8,0,0,0,0.1,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,0,14,5.1,2.5,0,0,0,0.4,רפואה,"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,10,535,200.3,100.6,8.9,1.4,9,14.4,רשות מקומית,usg code is main usage
1161,11,רהט,33481.5,9.2,421,163.7,81.7,8,1.3,10.1,11.7,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,0.8,112,36,18.7,0.9,0.1,4.1,2.7,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,7.8,7277,1752.4,749.7,17.2,1.1,1,107.1,מגורים,usg code is main usage
1161,11,רהט,33481.5,7.2,5877,1353.1,561,13.7,1,1.3,80.1,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,0.6,297,98.4,39.9,1.4,0.1,1.5,5.7,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,0,4,1.4,0.4,0,0,0,0.1,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,0,1099,299.5,148.4,2,0,0,21.2,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
1161,11,רהט,33481.5,58.4,108,219,91.9,54.6,8.3,38.9,13.1,תעשייה,usg code is main usage
1161,11,רהט,33481.5,0,7,1.7,0.9,0,0,0,0.1,תשתיות ומתקנים הנדסיים,usg code is main usage
1161,11,רהט,33481.5,3.9,355,169.1,85.5,4.4,0.6,4.4,12.2,"מסחר, משרדים ותיירות",usg code is main usage
1161,11,רהט,33481.5,0.5,191,57.1,32.7,0.4,0.1,1.4,4.7,חקלאות,usg code is main usage
1161,11,רהט,33481.5,1.2,355,75.1,38.5,0.9,0.2,3.1,5.5,אחר,usg code is main usage
633,12,כפר ברא,2450.5,0,4,1.2,0.6,0,0,0,0.1,ציבורי,usg code is main usage
633,12,כפר ברא,2450.5,0,0,0,0,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0,0,0,0,0,0,0,0,תחבורה,"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0,1,0.5,0.3,0,0,0,0,שירותי דת,"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0,3,0.7,0.3,0,0,0,0,רפואה,"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0,16,8.7,4.9,0,0,0,0.7,רשות מקומית,usg code is main usage
633,12,כפר ברא,2450.5,0,11,6.3,3.7,0,0,0,0.5,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0,5,2.4,1.2,0,0,0,0.2,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0.4,428,97.1,37.5,0.3,0.1,0.9,5.4,מגורים,usg code is main usage
633,12,כפר ברא,2450.5,0.2,206,44.8,17.2,0.2,0,1.3,2.5,מגורים בנייה צמודת קרקע (עד 9 מטרים),"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0.1,195,45.2,17.4,0.1,0,0.8,2.5,מגורים בנייה נמוכה  (10-15 מטרים),"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0,27,7.2,2.9,0,0,0,0.4,מגורים בניה גבוהה (16-27 מטרים),"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0,0,0,0,0,0,0,0,מגורים בניה רב קומות (מעל 28 מטרים ומעלה),"usg code is secondary usage, which is included in main usage"
633,12,כפר ברא,2450.5,0,0,0,0,0,0,0,0,תעשייה,usg code is main usage
633,12,כפר ברא,2450.5,0,1,2.8,1,0,0,0,0.1,תשתיות ומתקנים הנדסיים,usg code is main usage
633,12,כפר ברא,2450.5,0,26,11.6,7.1,0,0,0,1,"מסחר, משרדים ותיירות",usg code is main usage
633,12,כפר ברא,2450.5,0,4,1,0.5,0,0,0,0.1,חקלאות,usg code is main usage
633,12,כפר ברא,2450.5,0,4,0.7,0.3,0,0,0,0,אחר,usg code is main usage
5531,13,נחל שורק,28324.4,3,91,34,14.7,2.2,0.4,17.2,2.1,ציבורי,usg code is main usage
5531,13,נחל שורק,28324.4,0,1,0.2,0.1,0,0,0,0,ממשלתי,"usg code is secondary usage, which is included in main usage"
5531,13,נחל שורק,28324.4,0,2,0.3,0.2,0,0,0,0,תחבורה,"usg code is secondary usage, which is included in main usage"
5531,13,נחל שורק,28324.4,0,0,0,0,0,0,0,0,אקדמיה,"usg code is secondary usage, which is included in main usage"
5531,13,נחל שורק,28324.4,2.7,52,26,11.6,2.1,0.4,18.7,1.7,שירותי דת,"usg code is secondary usage, which is included in main usage"
5531,13,נחל שורק,28324.4,0,0,0,0,0,0,0,0,חירום וביטחון,"usg code is secondary usage, which is included in main usage"
5531,13,נחל שורק,28324.4,0,5,1.5,0.5,0,0,0,0.1,רפואה,"usg code is secondary usage, which is included in main usage"
5531,13,נחל שורק,28324.4,11.6,185,74.7,29.9,7.2,1.7,28,4.3,רשות מקומית,usg code is main usage
5531,13,נחל שורק,28324.4,6.2,145,54.3,21.5,4.8,0.9,22.2,3.1,מבנה חינוך,"usg code is secondary usage, which is included in main usage"
5531,13,נחל שורק,28324.4,4.7,39,19.5,7.7,2.4,0.7,38,1.1,מבנה ציבור פרט לחינוך,"usg code is secondary usage, which is included in main usage"
5531,13,נחל שורק,28324.4,26.7,1224,289.8,116.9,8.8,3.8,18.6,16.7,מגורים,usg code is main usage
